title,body_text,hashtags
사회과학대학 AI융합심화전공 교과과정 안내,"//<![CDATA[ var resPath = '/_custom/yonseidep/resource/', isEditorImageUpload = 'true' == 'false'? false: true; //]]> 제목 사회과학대학 AI융합심화전공 교과과정 안내 작성일 2023.12.06 작성자 사회과학대학 게시글 내용 1. 사회과학대학 AI융합심화전공 교과과정 (~2024학번까지)개설대학학정번호과목명개설학기학점세부그룹소계비고인공지능융합대학AIC2100인공지능프로그래밍1학기3AI코어과목15택5과목AIC2110데이터사이언스개론1학기3AIC2120인공지능개론및응용2학기3AIC2130인공지능알고리즘2학기3AIC3100딥러닝개론및응용1학기3AIC3110자연어처리와챗지피티2학기3사회과학대학 공통과목SOS2005파이썬을이용한데이터과학입문1학기31전공AI융합심화전공6택2과목SOS4003파이썬을이용한온라인데이터분석2학기3SOS2002데이터기반사회분석1학기3SOS4002데이터사회과학2학기3SOS2006전산사회과학의이론과실제1학기3SOS2007AI융복합사회과학캡스톤:정치와정책2학기31전공 전공과목 정치외교학과 전공과목 1전공과목45 행정학 전공과목 4845(2024학번~) 언론홍보영상학 전공과목 42 사회복지학 전공과목 42 사회학 전공과목 42 문화인류학 전공과목 42 * 사회과학대학 공통과목은 전공과목인정과 중복인정 안됨* 기존 SOS2003 파이썬을이용한온라인데이터분석 수강자는 1전공 AI융합심화전공으로 인정함* SOS2003과 SOS4003은 학사포탈 상 통합학정번호가 일치하므로, 기존 SOS2003수강자가 SOS4003을 수강하면 재수강 처리 됨을 유의할 것2.사회과학대학 AI융합심화전공 교과과정 (2025학번부터 적용): 25학번부터 AI코어과목 이수조건이 15학점->12학점으로 완화되었습니다. 개설대학학정번호과목명개설학기학점세부그룹소계비고인공지능융합대학AIC2100인공지능프로그래밍1학기3AI코어과목12택4과목AIC2110데이터사이언스개론1학기3AIC2120인공지능개론및응용2학기3AIC2130인공지능알고리즘2학기3AIC3100딥러닝개론및응용1학기3AIC3110자연어처리와챗지피티2학기3사회과학대학 공통과목SOS2005파이썬을이용한데이터과학입문1학기31전공AI융합심화전공6택2과목SOS4003파이썬을이용한온라인데이터분석2학기3SOS2002데이터기반사회분석1학기3SOS4002데이터사회과학2학기3SOS2006전산사회과학의이론과실제1학기3SOS2007AI융복합사회과학캡스톤:정치와정책2학기31전공 전공과목 정치외교학과 전공과목 1전공과목45 행정학 전공과목 4845(2024학번~) 언론홍보영상학 전공과목 42 사회복지학 전공과목 42 사회학 전공과목 42 문화인류학 전공과목 42 목록 이전글 사회과학대학 인증 발급 기준 안내 다음글 [중요] SOS4003 ""파이썬을이용한온라인데이터분석"" 관련 공지 (기존 SOS2003 수강자)",#학사
중요 ] 신학실천 졸업요건 공지,"//<![CDATA[
  var resPath = '/_custom/yonseidep/resource/', isEditorImageUpload = 'true' == 'false'? false: true;
//]]>

  

	
		










	




	
		
                제목
                
                	
					[중요] 신학실천 졸업요건 공지
					
					
                
            
            
                
                  
                    
                    
                      작성일
                    
                  
               
                
                2024.01.18
            
	    
            
                작성자
                신과대학
            
	    
			
            
                게시글 내용
                
                	
					
                
                	
                	
                		
                			
                			
                			
                				<신학실천 졸업요건 공지>학번별로 졸업요건을 반드시 확인한 후, 수강신청 하시기 바랍니다.졸업요건 학점은 반드시 본인이 직접 확인해야 하며, 학점이수에 대한 책임은 학생 본인에게 있습니다.1. 졸업요건 확인방법: 신과대학 홈페이지->대학소개->학사안내->졸업요건
2. [신학실천]  가. 학번별로 신학실천 이수학점 확인하기 바랍니다.  나. 해외대학 교환학생기간 신학실천 면제(최대 2P)하고(1학기 1P 면제, 2학기 2P 면제), 부족한 학점은 전공 선택으로 보충하여야 한다.   다. 조기졸업 시 신학실천 면제(최대 2P)하고(7학기 졸업 1P 면제, 6학기 졸업 2P 면제), 부족한 학점은 전공 선택으로 보충하여야 한다.
 라. 일반편입과 소속변경의 경우 이수학점은 해당 학번 이 수표와 동일하나 신학실천과목은 입학/변경학년부터 수강하고, 부족한 전공필수   학점은 전공선택으로 대체하여야 한다. 마. 2016-2018년 입학 및 편입생의 경우 <연세신학의이해> 2학점, <신학실천> 1학점은 <신학방법론>(2019-2학기 개설) 혹은 <연세신학   입문>으로 대체할 수 있다.
                			
                		
						
					
					
					
					
					
					
					
					
                
            
            
            
            
            
            
	

	


	
	
	
	
	





		
		

		

		
		 

	
	

	
	

	
	

	
		
		목록
	




	
	
	
	
		








	//loadCSS(ctx + '/_custom/yonseidep/_common/comment/css/comment.css');
	
	loadJavascript( [ctx+'/_common/js/$script.js',
	                 ctx+'/_common/js/angular/angular-1.5.0.min.js',
	                 ctx+'/_common/js/angular/angular-route-1.4.9.min.js']);

	var cmtPath = ctx+'/_custom/yonseidep/_common/comment';
	loadJavascript( cmtPath + '/app.js');
	
	angular.module('commentConfig',[])
	.constant('config',{
		ctx: ctx,
		path : cmtPath, 
		cmtType :'B',
		cmtKey :'181164'
	});
	
	

    // load all of the dependencies asynchronously.
    $script([
      cmtPath+'/js/common-directive.js',
      cmtPath+'/js/controllers.js',
      cmtPath+'/js/pager-controller.js',
      cmtPath+'/js/services.js'
    ], function() {
      // when all is done, execute bootstrap angular application
      angular.bootstrap(document.getElementById('comment-app'), ['commentApp']);
    });
	
    


	


 

    전체댓글 (0)
    
    	댓글입력
    
    0 / 1000
    
    
          
              댓글
              답글 입력
              
              
              	
              
              
                  
                  
              
          
    
    
	
		
	
















	


	
	
		
	
	
	




	
	

	
        
            이전글
            
            	
				이전글이 없습니다.
				
				
            
        
        
            다음글
            
            ",#학사
2025학년도 2학기 학부 수강과목 철회 안내,"//<![CDATA[
  var resPath = '/_custom/yonseidep/resource/', isEditorImageUpload = 'true' == 'false'? false: true;
//]]>

  

	
		










	




	
		
                제목
                
                	
					2025학년도 2학기 학부 수강과목  철회 안내
					
					
                
            
            
                
                  
                    
                    
                      작성일
                    
                  
               
                
                2025.09.25
            
	    
            
                작성자
                신과대학
            
	    
			
            
                게시글 내용
                
                	
					
                
                	
                	
                		
                			
                			
                			
                				*{margin:0;padding:0;}.HStyle0 {style-name:""바탕글"";margin-top:0.0pt;margin-bottom:0.0pt;text-align:justify;text-indent:0.0pt;line-height:160%;font-size:10.0pt;font-family:한컴바탕;letter-spacing:0;font-weight:normal;font-style:normal;color:#000000;} 1. 수강철회 기간: 2025. 10. 13.(월) 9:00 ~ 10. 15.(수) 23:59      ※ 중간고사 기간 이전에 실시하므로 유의 요망   2. 수강철회 방법     연세포탈서비스(학사정보시스템 → 학사행정 → 수업 → 수강철회신청)에서 학생이 직접 온라인으로      철회 신청   3. 유의사항     가. 수강과목 철회 후 다른 과목으로 대체 수강신청 할 수 없으며, 수강과목 철회 후에도 신청과목이          최소 1과목 이상이 되어야 합니다.     나. 철회한 과목은 성적평가에서 제외되며, 성적증명서에 기재되지 않습니다.     다. 수강과목을 철회한 학생은 학칙 제43조2항에 의하여 학점초과 신청이나 우등생(최우등생,          우등생, 우수생) 및 최우등졸업생, 우등졸업생 대상에서 제외됩니다.     라. 2013학번 이후 학생이 재수강 횟수를 사용하여 수강신청한 과목을 철회하는 경우, 재수강          횟수는 차감되지 않습니다. *{margin:0;padding:0;}.HStyle0 {style-name:""바탕글"";margin-top:0.0pt;margin-bottom:0.0pt;text-align:justify;text-indent:0.0pt;line-height:160%;font-size:10.0pt;font-family:한컴바탕;letter-spacing:0;font-weight:normal;font-style:normal;color:#000000;}4. 수강철회 후 수강내역 확인 방법     가. 학생: 학사정보시스템 → 학사행정 → 수업 → 수강신청내역 철회 열 ""Y""표시     나. 교수: 학사정보시스템 → 학사행정 → 수업 → 수강현황 → 수강내역조회(교수)  붙  임   2025학년도 2학기 수강철회 국·영문 안내문 각 1부.  끝. 
                			
                		
						
					
					
					
					
					
					
					
					
                
            
            
            
            
            
            
            
                첨부
                
                	
					
						
							
								[붙임1-1] 2025-2 수강철회 안내문.hwp
							
						
							
								[붙임1-2] Course Withdrawal for Fall Semester 2025.hwp
							
						
					
                
            
			
	

	


	
	
	
	
	





		
		

		

		
		 

	
	

	
	

	
	

	
		
		목록
	




	
	
	
	
		








	//loadCSS(ctx + '/_custom/yonseidep/_common/comment/css/comment.css');
	
	loadJavascript( [ctx+'/_common/js/$script.js',
	                 ctx+'/_common/js/angular/angular-1.5.0.min.js',
	                 ctx+'/_common/js/angular/angular-route-1.4.9.min.js']);

	var cmtPath = ctx+'/_custom/yonseidep/_common/comment';
	loadJavascript( cmtPath + '/app.js');
	
	angular.module('commentConfig',[])
	.constant('config',{
		ctx: ctx,
		path : cmtPath, 
		cmtType :'B',
		cmtKey :'456229'
	}",#학사
2025 학부생을 위한 진로특강 ( 25 . 09 . 24 .,"//<![CDATA[
  var resPath = '/_custom/yonseidep/resource/', isEditorImageUpload = 'true' == 'false'? false: true;
//]]>

  

	
		










	




	
		
                제목
                
                	
					2025 학부생을 위한 진로특강(25.09.24.) 안내
					
					
                
            
            
                
                  
                    
                    
                      작성일
                    
                  
               
                
                2025.09.16
            
	    
            
                작성자
                신과대학
            
	    
			
            
                게시글 내용
                
                	
					
                
                	
                	
                		
                			
                			
                			
                				2025 학부생을 위한 진로특강(25.09.24.) 안내>신청<https://forms.gle/b3Z54jVjyUk9YsDAA""위계질서 속에서도 당당하게 할 말 하는 여성 연구자가 되기에 대해서""백예은 동문(신학과 학사 및 일반대학원 석사 졸업)2025.9.24 (수) 오후3시원두우신학관 118호연세신학 캐릭터 굿즈 무료 증정!
                			
                		
						
					
					
					
					
					
					
					
					
                
            
            
            
            
            
            
	

	


	
	
	
	
	





		
		

		

		
		 

	
	

	
	

	
	

	
		
		목록
	




	
	
	
	
		








	//loadCSS(ctx + '/_custom/yonseidep/_common/comment/css/comment.css');
	
	loadJavascript( [ctx+'/_common/js/$script.js',
	                 ctx+'/_common/js/angular/angular-1.5.0.min.js',
	                 ctx+'/_common/js/angular/angular-route-1.4.9.min.js']);

	var cmtPath = ctx+'/_custom/yonseidep/_common/comment';
	loadJavascript( cmtPath + '/app.js');
	
	angular.module('commentConfig',[])
	.constant('config',{
		ctx: ctx,
		path : cmtPath, 
		cmtType :'B',
		cmtKey :'455520'
	});
	
	

    // load all of the dependencies asynchronously.
    $script([
      cmtPath+'/js/common-directive.js',
      cmtPath+'/js/controllers.js',
      cmtPath+'/js/pager-controller.js',
      cmtPath+'/js/services.js'
    ], function() {
      // when all is done, execute bootstrap angular application
      angular.bootstrap(document.getElementById('comment-app'), ['commentApp']);
    });
	
    


	


 

    전체댓글 (0)
    
    	댓글입력
    
    0 / 1000
    
    
          
              댓글
              답글 입력
              
              
              	
              
              
                  
                  
              
          
    
    
	
		
	
















	


	
	
		
	
	
	




	
	

	
        
            이전글
            
            	
				
					클레어몬트 신학대학원 소개 및 입학설명회
				
            
        
        
            다음글
            
            	
				
					2025학년도 2학기 「산운(山雲) 이병호 장학금」 장학생 선발 결과 안내",#행사
신학실천 > 졸업요건 개정 내규 공지,"//<![CDATA[ var resPath = '/_custom/yonseidep/resource/', isEditorImageUpload = 'true' == 'false'? false: true; //]]> 제목 <신학실천> 졸업요건 개정 내규 공지 작성일 2024.11.25 작성자 신과대학 게시글 내용 신학과 졸업요건에 관한 내규 제4조 (신학실천)제4조(신학실천)① 2010학년도부터 ‘신학실천’은 PASS/NONPASS 과목으로 개설되며, 재이수 시 별개의 수강으로 인정한다.② 해외대학 교환학생기간 신학실천 면제(최대 2P)하고(1학기 1P 면제, 2학기 2P 면제), 부족한 학점은 전공 선택으로 보충하여야 한다. 단. 계절제교환학생의 경우는 면제되지 않는다.③ 조기졸업 시 신학실천 면제(최대 2P)하고(7학기 졸업 1P 면제, 6학기 졸업 2P 면제), 부족한 학점은 전공 선택으로 보충하여야 한다. 목록 //loadCSS(ctx + '/_custom/yonseidep/_common/comment/css/comment.css'); loadJavascript( [ctx+'/_common/js/$script.js', ctx+'/_common/js/angular/angular-1.5.0.min.js', ctx+'/_common/js/angular/angular-route-1.4.9.min.js']); var cmtPath = ctx+'/_custom/yonseidep/_common/comment'; loadJavascript( cmtPath + '/app.js'); angular.module('commentConfig',[]) .constant('config',{ ctx: ctx, path : cmtPath, cmtType :'B', cmtKey :'215567' }); // load all of the dependencies asynchronously. $script([ cmtPath+'/js/common-directive.js', cmtPath+'/js/controllers.js', cmtPath+'/js/pager-controller.js', cmtPath+'/js/services.js' ], function() { // when all is done, execute bootstrap angular application angular.bootstrap(document.getElementById('comment-app'), ['commentApp']); }); 전체댓글 (0) 댓글입력 0 / 1000 댓글 답글 입력 이전글 신학과 학부 2025-2026년 수업개설 계획(안) 공지 다음글 2025학년도 2학기 학부 휴학 및 복학 신청 일정 안내",#학사
신학과 학부 2025 - 2026년 수업개설 계획 ( 안,"//<![CDATA[ var resPath = '/_custom/yonseidep/resource/', isEditorImageUpload = 'true' == 'false'? false: true; //]]> 제목 신학과 학부 2025-2026년 수업개설 계획(안) 공지 작성일 2024.11.13 작성자 신과대학 게시글 내용 신학과 학부 2025-2026년 수업개설 계획(안) 공지첨부자료와 같이 2개년 학부 교과목 개설 계획(안)을 게시하오니 참고하시기 바랍니다. 해당 전공 상황에 따라 ""변동될 수도 있음"" 을 알려드립니다. 첨부 신학과 수업개설계획(2025-2026).xlsx 목록 //loadCSS(ctx + '/_custom/yonseidep/_common/comment/css/comment.css'); loadJavascript( [ctx+'/_common/js/$script.js', ctx+'/_common/js/angular/angular-1.5.0.min.js', ctx+'/_common/js/angular/angular-route-1.4.9.min.js']); var cmtPath = ctx+'/_custom/yonseidep/_common/comment'; loadJavascript( cmtPath + '/app.js'); angular.module('commentConfig',[]) .constant('config',{ ctx: ctx, path : cmtPath, cmtType :'B', cmtKey :'215045' }); // load all of the dependencies asynchronously. $script([ cmtPath+'/js/common-directive.js', cmtPath+'/js/controllers.js', cmtPath+'/js/pager-controller.js', cmtPath+'/js/services.js' ], function() { // when all is done, execute bootstrap angular application angular.bootstrap(document.getElementById('comment-app'), ['commentApp']); }); 전체댓글 (0) 댓글입력 0 / 1000 댓글 답글 입력 이전글 [중요] 신학실천 졸업요건 공지 다음글 <신학실천> 졸업요건 개정 내규 공지",#학사
2025학년도 2학기 「 산운 ( 山 雲,"//<![CDATA[
  var resPath = '/_custom/yonseidep/resource/', isEditorImageUpload = 'true' == 'false'? false: true;
//]]>

  

	
		










	




	
		
                제목
                
                	
					2025학년도 2학기 「산운(山雲) 이병호 장학금」 장학생 선발 결과 안내
					
					
                
            
            
                
                  
                    
                    
                      작성일
                    
                  
               
                
                2025.09.18
            
	    
            
                작성자
                신과대학
            
	    
			
            
                게시글 내용
                
                	
					
                
                	
                	
                		
                			
                			
                			
                				2025학년도 2학기 「산운(山雲) 이병호 장학금」장학생 선발 결과 안내

1. 「산운(山雲) 이병호 진리 장학금」가. 선발인원: 1명나. 장학생: 김*식
2. 「산운(山雲) 이병호 자유 장학금」가. 선발인원: 1명나. 장학생: 개별 안내 완료
3. 문의: 대외협력처 대외협력팀 (02-2123-2245). 끝.
                			
                		
						
					
					
					
					
					
					
					
					
                
            
            
            
            
            
            
	

	


	
	
	
	
	





		
		

		

		
		 

	
	

	
	

	
	

	
		
		목록
	




	
	
	
	
		








	//loadCSS(ctx + '/_custom/yonseidep/_common/comment/css/comment.css');
	
	loadJavascript( [ctx+'/_common/js/$script.js',
	                 ctx+'/_common/js/angular/angular-1.5.0.min.js',
	                 ctx+'/_common/js/angular/angular-route-1.4.9.min.js']);

	var cmtPath = ctx+'/_custom/yonseidep/_common/comment';
	loadJavascript( cmtPath + '/app.js');
	
	angular.module('commentConfig',[])
	.constant('config',{
		ctx: ctx,
		path : cmtPath, 
		cmtType :'B',
		cmtKey :'455666'
	});
	
	

    // load all of the dependencies asynchronously.
    $script([
      cmtPath+'/js/common-directive.js',
      cmtPath+'/js/controllers.js',
      cmtPath+'/js/pager-controller.js',
      cmtPath+'/js/services.js'
    ], function() {
      // when all is done, execute bootstrap angular application
      angular.bootstrap(document.getElementById('comment-app'), ['commentApp']);
    });
	
    


	


 

    전체댓글 (0)
    
    	댓글입력
    
    0 / 1000
    
    
          
              댓글
              답글 입력
              
              
              	
              
              
                  
                  
              
          
    
    
	
		
	
















	


	
	
		
	
	
	




	
	

	
        
            이전글
            
            	
				
					2025 학부생을 위한 진로특강(25.09.24.) 안내
				
            
        
        
            다음글
            
            	
					다음글이 없습니다.",#장학
2025 - 2학기 수요연합예배 일정 안내,"//<![CDATA[ var resPath = '/_custom/yonseidep/resource/', isEditorImageUpload = 'true' == 'false'? false: true; //]]> 제목 2025-2학기 수요연합예배 일정 안내 작성일 2025.09.02 작성자 신과대학 게시글 내용 2025학년도 2학기 수요연합예배 일정을 아래와 같이 안내드립니다.일정에 맞추어 참석하신 후 출석표를 제출하시기 바랍니다.월일주차장소931신학관 213호 102 신학관 213호173동영상 채플244신학관 213호 1015 신학관 213호86동영상 채플157신학관 213호 22- 중간고사 휴회298신학관 213호 1159 신학관 213호1210신학관 213호 1911 신학관 213호2612신학관 213호 12313신학관 213호 목록 //loadCSS(ctx + '/_custom/yonseidep/_common/comment/css/comment.css'); loadJavascript( [ctx+'/_common/js/$script.js', ctx+'/_common/js/angular/angular-1.5.0.min.js', ctx+'/_common/js/angular/angular-route-1.4.9.min.js']); var cmtPath = ctx+'/_custom/yonseidep/_common/comment'; loadJavascript( cmtPath + '/app.js'); angular.module('commentConfig',[]) .constant('config',{ ctx: ctx, path : cmtPath, cmtType :'B', cmtKey :'453961' }); // load all of the dependencies asynchronously. $script([ cmtPath+'/js/common-directive.js', cmtPath+'/js/controllers.js', cmtPath+'/js/pager-controller.js', cmtPath+'/js/services.js' ], function() { // when all is done, execute bootstrap angular application angular.bootstrap(document.getElementById('comment-app'), ['commentApp']); }); 전체댓글 (0) 댓글입력 0 / 1000 댓글 답글 입력 이전글 2025학년도 2학기 학부 휴학 및 복학 신청 일정 안내 다음글 학생선택에 따른 S/U (Satisfactory/Unsatisfactory) 평가제도",#행사
학생선택에 따른 S / U ( Satisfactory / Unsatisfactory,"//<![CDATA[ var resPath = '/_custom/yonseidep/resource/', isEditorImageUpload = 'true' == 'false'? false: true; //]]> 제목 학생선택에 따른 S/U (Satisfactory/Unsatisfactory) 평가제도 작성일 2025.10.01 작성자 신과대학 게시글 내용 1. S/U평가제 신청 대상 및 시기와 방법□ 신촌/국제캠퍼스 학생 중 제1전공이 승인된 학부생 (의/치과대학 소속 제외)□ 2025-2학기 신청기간: 2025. 10. 27.(월) 9:00 ~ 10. 29.(수) 23:59※ 계절학기에는 S/U평가 신청 불가□ 연세포탈(로그인 → 학사정보시스템 → 학사행정 → 성적 → [학부]S/U평가신청및조회)에서 학생이 직접 온라인으로 신청2. 도입 취지□ Letter Grade로 개설된 과목 중 제한된 범위 내에서 학생이 S/U평가를 선택할 수 있 도록 하되, S/U 성적은 평량평균 계산에 반영하지 않음□ 성적에 대한 부담을 낮추어 학생들이 타 학문분야 교과목을 도전적으로 수강하도록 유도□ 인문·사회 및 이·공계열 학생들이 성적에 대한 부담 없이 다른 계열·학과에서 개설하 는 과목들을 자유롭게 수강할 수 있는 분위기를 조성하여 학문간 교류를 장려하고 융 합적인 관찰력과 사고력 배양을 촉진함 첨부 [붙임1-1] 2025-2 학생선택에 따른 SU평가제도 안내문.pdf [붙임1-2] SU Evaluation according to Student Selection for 2025 Fall Semester.pdf [붙임3] 수강철회 및 SU평가 카드뉴스이미지.zip (붙임2)2025-2학기 수강교과목에 대한 소속전공별 SU평가 신청가능여부(배포용).xlsx 목록 //loadCSS(ctx + '/_custom/yonseidep/_common/comment/css/comment.css'); loadJavascript( [ctx+'/_common/js/$script.js', ctx+'/_common/js/angular/angular-1.5.0.min.js', ctx+'/_common/js/angular/angular-route-1.4.9.min.js']); var cmtPath = ctx+'/_custom/yonseidep/_common/comment'; loadJavascript( cmtPath + '/app.js'); angular.module('commentConfig',[]) .constant('config',{ ctx: ctx, path : cmtPath, cmtType :'B', cmtKey :'456762' }); // load all of the dependencies asynchronously. $script([ cmtPath+'/js/common-directive.js', cmtPath+'/js/controllers.js', cmtPath+'/js/pager-controller.js', cmtPath+'/js/services.js' ], function() { // when all is done, execute bootstrap angular application angular.bootstrap(document.getElementById('comment-app'), ['commentApp']); }); 전체댓글 (0) 댓글입력 0 / 1000",#학사
2025학년도 2학기 학부 휴학 및 복학 신청 일정 안내,"//<![CDATA[ var resPath = '/_custom/yonseidep/resource/', isEditorImageUpload = 'true' == 'false'? false: true; //]]> 제목 2025학년도 2학기 학부 휴학 및 복학 신청 일정 안내 작성일 2025.06.23 작성자 신과대학 게시글 내용 2025학년도 2학기 휴학 및 복학 신청 일정 안내 첨부 1. 2025학년도 2학기 복학 안내문_250620.pdf 2. 2025학년도 2학기 일반휴학 안내문_250620.pdf 3. 2025학년도 2학기 입대휴학 안내문_250620.pdf 4. Return for Fall semester 2025_250620.pdf 5. General Leave of Absence for Fall semester 2025_250620.pdf 목록 //loadCSS(ctx + '/_custom/yonseidep/_common/comment/css/comment.css'); loadJavascript( [ctx+'/_common/js/$script.js', ctx+'/_common/js/angular/angular-1.5.0.min.js', ctx+'/_common/js/angular/angular-route-1.4.9.min.js']); var cmtPath = ctx+'/_custom/yonseidep/_common/comment'; loadJavascript( cmtPath + '/app.js'); angular.module('commentConfig',[]) .constant('config',{ ctx: ctx, path : cmtPath, cmtType :'B', cmtKey :'449229' }); // load all of the dependencies asynchronously. $script([ cmtPath+'/js/common-directive.js', cmtPath+'/js/controllers.js', cmtPath+'/js/pager-controller.js', cmtPath+'/js/services.js' ], function() { // when all is done, execute bootstrap angular application angular.bootstrap(document.getElementById('comment-app'), ['commentApp']); }); 전체댓글 (0) 댓글입력 0 / 1000 댓글 답글 입력 이전글 <신학실천> 졸업요건 개정 내규 공지 다음글",#학사
2025학년도 2학기 학부 강의정보 공유를 위한 설문 실시 안내,"//<![CDATA[ var resPath = '/_custom/yonseidep/resource/', isEditorImageUpload = 'true' == 'false'? false: true; //]]> 제목 2025학년도 2학기 학부 강의정보 공유를 위한 설문 실시 안내 작성일 2025.10.02 작성자 신과대학 게시글 내용 2025학년도 2학기 학부 강의정보 공유를 위한 설문 실시 안내 2025학년도 2학기 학부과목의 강의정보 공유를 위한 설문을 다음과 같이 실시합니다. 수강하는 과목의 최종 설문 응답을 완료하여야 성적조회가 가능하오니, 모든 학생은 다음 안내에 따라 설문에 참여하여 주시기 바랍니다. 설문결과는 교수님께 수업개선 자료로 제공될 뿐 아니라, 여러분의 동료 및 후배들에게 교과목 선택을 위한 자료로 공개될 예정이오니, 최대한 성실하게 참여하여 주시면 감사드리겠습니다. 1. 설문 실시기간 1차 (중간)2차 (최종)설문기간2025. 10. 20.(월) ~ 10. 27.(월)2025. 12. 22.(월) ~ 2026. 1. 4.(일)기준기간2025. 10. 20.(월) ~ 10. 25.(토)중간고사2025. 12. 29.(월) ~ 2026. 1. 4.(일)성적확인 및 변경기간 ※ 2차(최종) 설문에서 한 과목이라도 설문에 응답을 하지 않으신 경우 성적조회기간에해당학기 성적을 조회하실 수 없사오니 유의하여 주십시오. 2. 설문 참여 방법학사포탈시스템에 접속 (http://portal.yonsei.ac.kr) ⇒ 로그인 (학번, 비밀번호 입력) ⇒ 학사정보시스템 ⇒ “학사행정” - ‘수업’탭 클릭 ⇒ ‘강의평가실시’ 클릭 ⇒ 각 수업별 ‘평가’버튼 눌러서 설문 진행3. 학생 공통 유의사항가. 한번 저장한 응답은 수정할 수 없사오니, 설문 응답 전 교과목을 확인하여 주십시오.나. 팀티칭 과목(교수자 3명 이하인 경우만 해당)에 대하여 교수 개별평가가 진행됩니다.다. 강의정보 공유를 위한 설문 응답을 완료하여야만 성적조회기간 동안 성적을 조회할 수 있습니다.라. 학생들이 수강하는 한국어강의(원어강의 포함) 교과목은 “한국어”와 “영어” 중 선택하여 설문에 응답할 수 있습니다. (영문 설문을 원할 경우 로그인 시 “ENGLISH""를 선택)마. 영어강의 교과목은 영문 설문만 제공됩니다.바. 설문은 익명으로 처리되지만 성실하게 응답하여 주시고, 특히 주관식 문항 응답 시 예의에 벗어나는 표현은 자제하여 주시기 바랍니다.사. 실험·연습 조교 교과목을 수강하는 학생은 실험 관련 추가 설문을 응답해야 합니다.아. 온라인 교과목을 수강하는 학생은 온라인 강의 관련 추가 설문을 응답해야 합니다. 연세대학교 교무처장 첨부 1. 강의정보 공유 설문 문항.hwp 2. 2025학년도 2학기 학부 강의정보 공유를 위한 설문 실시 안내.hwp 3. 2025 Fall Semester Course Survey by Students.hwp 목록 //loadCSS(ctx + '/_custom/yonseidep/_common/comment/css/comment.css'); loadJavascript( [ctx+'/_common/js/$script.js', ctx+'/_common/js/angular/angular-1.5.0.min.js', ctx+'/_common/js/angular/angular-route-1.4.9.min.js']); var cmtPath = ctx+'/_custom/yonseidep/_common/comment'; loadJavascript( cmtPath + '/app.js'); angular.module('commentConfig',[]) .constant('config',{ ctx: ctx,",#학사
2025년 2학기 AI 서울테크 대학원 장학금 장학생 선발 안내,"2025년 2학기 AI 서울테크 대학원 장학금 장학생 선발 안내
        
    

    
        페이지 정보
        작성자 최고관리자
        댓글
        조회
        작성일 25-08-28 16:23

    

    
        본문

        


        
        

		
		 
                

        

        
                
    

    
        
            

    
        
    
        첨부파일
        
                    
                
                
                    [붙임1] 2025년 2학기 AI 서울테크 대학원 장학금 공고문.pdf
                
                 (411.2K)
                20회 다운로드 | DATE : 2025-08-28 16:23:27
            
                    
                
                
                    [붙임2] 2025년 2학기 AI 서울테크 대학원 장학금 자기소개서 서식.hwp
                
                 (48.0K)
                10회 다운로드 | DATE : 2025-08-28 16:23:27
            
                    
                
                
                    [붙임3] 2025년 2학기 AI 서울테크 대학원 장학금 교수추천서 서식.hwp
                
                 (48.0K)
                9회 다운로드 | DATE : 2025-08-28 16:23:27
            
                    
                
                
                    [붙임4] 2025년 2학기 AI 서울테크 대학원 장학금 연구계획서 서식.hwp
                
                 (48.0K)
                10회 다운로드 | DATE : 2025-08-28 16:23:27
            
                    
                
                
                    [붙임5] 2025년 AI 서울테크 대학원 장학금 지원 가능 대학교 목록.pdf
                
                 (45.0K)
                12회 다운로드 | DATE : 2025-08-28 16:23:27
            
                    
                
                
                    [붙임6] 2024년 한국정보과학회 최우수 학술대회 목록73개.xlsx
                
                 (17.1K)
                9회 다운로드 | DATE : 2025-08-28 16:23:27
            
                
    
    
    
    
    
    
        
        
                                                                    

        
            목록
                                

                
             이전글[학부] 2025-2학기 졸업앨범 촬영 일정 안내 25.09.03             다음글[공지] 2025 AI STARTUP DAY 안내 (신청기간: ~9/14(일)까지)  25.08.28        
                    
    

    

// 글자수 제한
var char_min = parseInt(0); // 최소
var char_max = parseInt(0); // 최대

 댓글목록


    댓글목록
        등록된 댓글이 없습니다.",#장학
